"Gene_Name","Gene_ID","Protein_ID","mRNA_ID","Start","End","Exon_Intron","Orientation","UTR_CDS","Length"
"LOXL3","84695","NP_115992.1","NM_032603.2","74761559","74761657","intron","-","-","99"
"LOXL3","84695","NP_115992.1","NM_032603.2","74761658","74761901","exon","-","CDS","244"
"LOXL3","84695","NP_115992.1","NM_032603.2","74761902","74762418","intron","-","-","517"
"LOXL3","84695","NP_115992.1","NM_032603.2","74762419","74762581","exon","-","CDS","163"
"LOXL3","84695","NP_115992.1","NM_032603.2","74762582","74762714","intron","-","-","133"
"LOXL3","84695","NP_115992.1","NM_032603.2","74762715","74762882","exon","-","CDS","168"
"LOXL3","84695","NP_115992.1","NM_032603.2","74762883","74763122","intron","-","-","240"
"LOXL3","84695","NP_115992.1","NM_032603.2","74763123","74763277","exon","-","CDS","155"
"LOXL3","84695","NP_115992.1","NM_032603.2","74763278","74763417","intron","-","-","140"
"LOXL3","84695","NP_115992.1","NM_032603.2","74763418","74763598","exon","-","CDS","181"
"LOXL3","84695","NP_115992.1","NM_032603.2","74763599","74763835","intron","-","-","237"
"LOXL3","84695","NP_115992.1","NM_032603.2","74763836","74764055","exon","-","CDS","220"
"LOXL3","84695","NP_115992.1","NM_032603.2","74764056","74776495","intron","-","-","12440"
"LOXL3","84695","NP_115992.1","NM_032603.2","74776496","74776710","exon","-","CDS","215"
"LOXL3","84695","NP_115992.1","NM_032603.2","74776711","74777311","intron","-","-","601"
"LOXL3","84695","NP_115992.1","NM_032603.2","74777312","74777475","exon","-","CDS","164"
"LOXL3","84695","NP_115992.1","NM_032603.2","74777476","74779448","intron","-","-","1973"
"LOXL3","84695","NP_115992.1","NM_032603.2","74779449","74779761","exon","-","CDS","313"
"LOXL3","84695","NP_115992.1","NM_032603.2","74779762","74779773","exon","-","UTR","12"
"LOXL3","84695","NP_115992.1","NM_032603.2","74779774","74781002","intron","-","-","1229"
"LOXL3","84695","NP_115992.1","NM_032603.2","74781003","74781062","exon","-","UTR","60"
"LRCH2","57631","NP_065922.3","NM_020871.3","114345179","114347778","exon","-","UTR","2600"
"LRCH2","57631","NP_065922.3","NM_020871.3","114347779","114347898","exon","-","CDS","120"
"LRCH2","57631","NP_065922.3","NM_020871.3","114347899","114357089","intron","-","-","9191"
"LRCH2","57631","NP_065922.3","NM_020871.3","114357090","114357167","exon","-","CDS","78"
"LRCH2","57631","NP_065922.3","NM_020871.3","114357168","114357322","intron","-","-","155"
"LRCH2","57631","NP_065922.3","NM_020871.3","114357323","114357460","exon","-","CDS","138"
"LRCH2","57631","NP_065922.3","NM_020871.3","114357461","114357642","intron","-","-","182"
"LRCH2","57631","NP_065922.3","NM_020871.3","114357643","114357755","exon","-","CDS","113"
"LRCH2","57631","NP_065922.3","NM_020871.3","114357756","114358507","intron","-","-","752"
"LRCH2","57631","NP_065922.3","NM_020871.3","114358508","114358565","exon","-","CDS","58"
"LRCH2","57631","NP_065922.3","NM_020871.3","114358566","114361405","intron","-","-","2840"
"LRCH2","57631","NP_065922.3","NM_020871.3","114361406","114361456","exon","-","CDS","51"
"LRCH2","57631","NP_065922.3","NM_020871.3","114361457","114364717","intron","-","-","3261"
"LRCH2","57631","NP_065922.3","NM_020871.3","114364718","114364762","exon","-","CDS","45"
"LRCH2","57631","NP_065922.3","NM_020871.3","114364763","114384389","intron","-","-","19627"
"LRCH2","57631","NP_065922.3","NM_020871.3","114384390","114384506","exon","-","CDS","117"
"LRCH2","57631","NP_065922.3","NM_020871.3","114384507","114384584","intron","-","-","78"
"LRCH2","57631","NP_065922.3","NM_020871.3","114384585","114384633","exon","-","CDS","49"
"LRCH2","57631","NP_065922.3","NM_020871.3","114384634","114391164","intron","-","-","6531"
"LRCH2","57631","NP_065922.3","NM_020871.3","114391165","114391230","exon","-","CDS","66"
"LRCH2","57631","NP_065922.3","NM_020871.3","114391231","114398238","intron","-","-","7008"
"LRCH2","57631","NP_065922.3","NM_020871.3","114398239","114398346","exon","-","CDS","108"
"LRCH2","57631","NP_065922.3","NM_020871.3","114398347","114399967","intron","-","-","1621"
"LRCH2","57631","NP_065922.3","NM_020871.3","114399968","114400026","exon","-","CDS","59"
"LRCH2","57631","NP_065922.3","NM_020871.3","114400027","114400120","intron","-","-","94"
"LRCH2","57631","NP_065922.3","NM_020871.3","114400121","114400218","exon","-","CDS","98"
"LRCH2","57631","NP_065922.3","NM_020871.3","114400219","114400403","intron","-","-","185"
"LRCH2","57631","NP_065922.3","NM_020871.3","114400404","114400515","exon","-","CDS","112"
"LRCH2","57631","NP_065922.3","NM_020871.3","114400516","114400817","intron","-","-","302"
"LRCH2","57631","NP_065922.3","NM_020871.3","114400818","114400905","exon","-","CDS","88"
"LRCH2","57631","NP_065922.3","NM_020871.3","114400906","114404861","intron","-","-","3956"
"LRCH2","57631","NP_065922.3","NM_020871.3","114404862","114404995","exon","-","CDS","134"
"LRCH2","57631","NP_065922.3","NM_020871.3","114404996","114413989","intron","-","-","8994"
"LRCH2","57631","NP_065922.3","NM_020871.3","114413990","114414126","exon","-","CDS","137"
"LRCH2","57631","NP_065922.3","NM_020871.3","114414127","114414208","intron","-","-","82"
"LRCH2","57631","NP_065922.3","NM_020871.3","114414209","114414314","exon","-","CDS","106"
"LRCH2","57631","NP_065922.3","NM_020871.3","114414315","114418973","intron","-","-","4659"
"LRCH2","57631","NP_065922.3","NM_020871.3","114418974","114419100","exon","-","CDS","127"
"LRCH2","57631","NP_065922.3","NM_020871.3","114419101","114422788","intron","-","-","3688"
"LRCH2","57631","NP_065922.3","NM_020871.3","114422789","114422933","exon","-","CDS","145"
"LRCH2","57631","NP_065922.3","NM_020871.3","114422934","114468255","intron","-","-","45322"
"LRCH2","57631","NP_065922.3","NM_020871.3","114468256","114468604","exon","-","CDS","349"
"LRCH2","57631","NP_065922.3","NM_020871.3","114468605","114468635","exon","-","UTR","31"
"LRP1","4035","NP_002323.2","NM_002332.2","57522282","57522747","exon","+","UTR","466"
"LRP1","4035","NP_002323.2","NM_002332.2","57522748","57522814","exon","+","CDS","67"
"LRP1","4035","NP_002323.2","NM_002332.2","57522815","57532241","intron","+","-","9427"
"LRP1","4035","NP_002323.2","NM_002332.2","57532242","57532364","exon","+","CDS","123"
"LRP1","4035","NP_002323.2","NM_002332.2","57532365","57535156","intron","+","-","2792"
"LRP1","4035","NP_002323.2","NM_002332.2","57535157","57535294","exon","+","CDS","138"
"LRP1","4035","NP_002323.2","NM_002332.2","57535295","57537461","intron","+","-","2167"
"LRP1","4035","NP_002323.2","NM_002332.2","57537462","57537581","exon","+","CDS","120"
"LRP1","4035","NP_002323.2","NM_002332.2","57537582","57538754","intron","+","-","1173"
"LRP1","4035","NP_002323.2","NM_002332.2","57538755","57538883","exon","+","CDS","129"
"LRP1","4035","NP_002323.2","NM_002332.2","57538884","57539009","intron","+","-","126"
"LRP1","4035","NP_002323.2","NM_002332.2","57539010","57539273","exon","+","CDS","264"
"LRP1","4035","NP_002323.2","NM_002332.2","57539274","57547990","intron","+","-","8717"
"LRP1","4035","NP_002323.2","NM_002332.2","57547991","57548153","exon","+","CDS","163"
"LRP1","4035","NP_002323.2","NM_002332.2","57548154","57548261","intron","+","-","108"
"LRP1","4035","NP_002323.2","NM_002332.2","57548262","57548484","exon","+","CDS","223"
"LRP1","4035","NP_002323.2","NM_002332.2","57548485","57549876","intron","+","-","1392"
"LRP1","4035","NP_002323.2","NM_002332.2","57549877","57550066","exon","+","CDS","190"
"LRP1","4035","NP_002323.2","NM_002332.2","57550067","57550559","intron","+","-","493"
"LRP1","4035","NP_002323.2","NM_002332.2","57550560","57550703","exon","+","CDS","144"
"LRP1","4035","NP_002323.2","NM_002332.2","57550704","57552184","intron","+","-","1481"
"LRP1","4035","NP_002323.2","NM_002332.2","57552185","57552421","exon","+","CDS","237"
"LRP1","4035","NP_002323.2","NM_002332.2","57552422","57553607","intron","+","-","1186"
"LRP1","4035","NP_002323.2","NM_002332.2","57553608","57553788","exon","+","CDS","181"
"LRP1","4035","NP_002323.2","NM_002332.2","57553789","57554675","intron","+","-","887"
"LRP1","4035","NP_002323.2","NM_002332.2","57554676","57554898","exon","+","CDS","223"
"LRP1","4035","NP_002323.2","NM_002332.2","57554899","57556099","intron","+","-","1201"
"LRP1","4035","NP_002323.2","NM_002332.2","57556100","57556301","exon","+","CDS","202"
"LRP1","4035","NP_002323.2","NM_002332.2","57556302","57556640","intron","+","-","339"
"LRP1","4035","NP_002323.2","NM_002332.2","57556641","57556766","exon","+","CDS","126"
"LRP1","4035","NP_002323.2","NM_002332.2","57556767","57559587","intron","+","-","2821"
"LRP1","4035","NP_002323.2","NM_002332.2","57559588","57559728","exon","+","CDS","141"
"LRP1","4035","NP_002323.2","NM_002332.2","57559729","57559866","intron","+","-","138"
"LRP1","4035","NP_002323.2","NM_002332.2","57559867","57559992","exon","+","CDS","126"
"LRP1","4035","NP_002323.2","NM_002332.2","57559993","57560712","intron","+","-","720"
"LRP1","4035","NP_002323.2","NM_002332.2","57560713","57560829","exon","+","CDS","117"
"LRP1","4035","NP_002323.2","NM_002332.2","57560830","57561226","intron","+","-","397"
"LRP1","4035","NP_002323.2","NM_002332.2","57561227","57561307","exon","+","CDS","81"
"LRP1","4035","NP_002323.2","NM_002332.2","57561308","57562922","intron","+","-","1615"
"LRP1","4035","NP_002323.2","NM_002332.2","57562923","57563090","exon","+","CDS","168"
"LRP1","4035","NP_002323.2","NM_002332.2","57563091","57566950","intron","+","-","3860"
"LRP1","4035","NP_002323.2","NM_002332.2","57566951","57567133","exon","+","CDS","183"
"LRP1","4035","NP_002323.2","NM_002332.2","57567134","57567562","intron","+","-","429"
"LRP1","4035","NP_002323.2","NM_002332.2","57567563","57567763","exon","+","CDS","201"
"LRP1","4035","NP_002323.2","NM_002332.2","57567764","57569242","intron","+","-","1479"
"LRP1","4035","NP_002323.2","NM_002332.2","57569243","57569488","exon","+","CDS","246"
"LRP1","4035","NP_002323.2","NM_002332.2","57569489","57569691","intron","+","-","203"
"LRP1","4035","NP_002323.2","NM_002332.2","57569692","57569889","exon","+","CDS","198"
"LRP1","4035","NP_002323.2","NM_002332.2","57569890","57570823","intron","+","-","934"
"LRP1","4035","NP_002323.2","NM_002332.2","57570824","57571028","exon","+","CDS","205"
"LRP1","4035","NP_002323.2","NM_002332.2","57571029","57571209","intron","+","-","181"
"LRP1","4035","NP_002323.2","NM_002332.2","57571210","57571374","exon","+","CDS","165"
"LRP1","4035","NP_002323.2","NM_002332.2","57571375","57572141","intron","+","-","767"
"LRP1","4035","NP_002323.2","NM_002332.2","57572142","57572386","exon","+","CDS","245"
"LRP1","4035","NP_002323.2","NM_002332.2","57572387","57572672","intron","+","-","286"
"LRP1","4035","NP_002323.2","NM_002332.2","57572673","57572804","exon","+","CDS","132"
"LRP1","4035","NP_002323.2","NM_002332.2","57572805","57573111","intron","+","-","307"
"LRP1","4035","NP_002323.2","NM_002332.2","57573112","57573339","exon","+","CDS","228"
"LRP1","4035","NP_002323.2","NM_002332.2","57573340","57573564","intron","+","-","225"
"LRP1","4035","NP_002323.2","NM_002332.2","57573565","57573739","exon","+","CDS","175"
"LRP1","4035","NP_002323.2","NM_002332.2","57573740","57573829","intron","+","-","90"
"LRP1","4035","NP_002323.2","NM_002332.2","57573830","57573924","exon","+","CDS","95"
"LRP1","4035","NP_002323.2","NM_002332.2","57573925","57574112","intron","+","-","188"
"LRP1","4035","NP_002323.2","NM_002332.2","57574113","57574262","exon","+","CDS","150"
"LRP1","4035","NP_002323.2","NM_002332.2","57574263","57574449","intron","+","-","187"
"LRP1","4035","NP_002323.2","NM_002332.2","57574450","57574590","exon","+","CDS","141"
"LRP1","4035","NP_002323.2","NM_002332.2","57574591","57574939","intron","+","-","349"
"LRP1","4035","NP_002323.2","NM_002332.2","57574940","57575074","exon","+","CDS","135"
"LRP1","4035","NP_002323.2","NM_002332.2","57575075","57577161","intron","+","-","2087"
"LRP1","4035","NP_002323.2","NM_002332.2","57577162","57577293","exon","+","CDS","132"
"LRP1","4035","NP_002323.2","NM_002332.2","57577294","57577557","intron","+","-","264"
"LRP1","4035","NP_002323.2","NM_002332.2","57577558","57577692","exon","+","CDS","135"
"LRP1","4035","NP_002323.2","NM_002332.2","57577693","57577867","intron","+","-","175"
"LRP1","4035","NP_002323.2","NM_002332.2","57577868","57577997","exon","+","CDS","130"
"LRP1","4035","NP_002323.2","NM_002332.2","57577998","57578108","intron","+","-","111"
"LRP1","4035","NP_002323.2","NM_002332.2","57578109","57578235","exon","+","CDS","127"
"LRP1","4035","NP_002323.2","NM_002332.2","57578236","57578621","intron","+","-","386"
"LRP1","4035","NP_002323.2","NM_002332.2","57578622","57578773","exon","+","CDS","152"
"LRP1","4035","NP_002323.2","NM_002332.2","57578774","57578863","intron","+","-","90"
"LRP1","4035","NP_002323.2","NM_002332.2","57578864","57578988","exon","+","CDS","125"
"LRP1","4035","NP_002323.2","NM_002332.2","57578989","57579313","intron","+","-","325"
"LRP1","4035","NP_002323.2","NM_002332.2","57579314","57579691","exon","+","CDS","378"
"LRP1","4035","NP_002323.2","NM_002332.2","57579692","57581049","intron","+","-","1358"
"LRP1","4035","NP_002323.2","NM_002332.2","57581050","57581239","exon","+","CDS","190"
"LRP1","4035","NP_002323.2","NM_002332.2","57581240","57584587","intron","+","-","3348"
"LRP1","4035","NP_002323.2","NM_002332.2","57584588","57584792","exon","+","CDS","205"
"LRP1","4035","NP_002323.2","NM_002332.2","57584793","57585102","intron","+","-","310"
"LRP1","4035","NP_002323.2","NM_002332.2","57585103","57585295","exon","+","CDS","193"
"LRP1","4035","NP_002323.2","NM_002332.2","57585296","57586627","intron","+","-","1332"
"LRP1","4035","NP_002323.2","NM_002332.2","57586628","57586753","exon","+","CDS","126"
"LRP1","4035","NP_002323.2","NM_002332.2","57586754","57586958","intron","+","-","205"
"LRP1","4035","NP_002323.2","NM_002332.2","57586959","57587087","exon","+","CDS","129"
"LRP1","4035","NP_002323.2","NM_002332.2","57587088","57587348","intron","+","-","261"
"LRP1","4035","NP_002323.2","NM_002332.2","57587349","57587468","exon","+","CDS","120"
"LRP1","4035","NP_002323.2","NM_002332.2","57587469","57587681","intron","+","-","213"
"LRP1","4035","NP_002323.2","NM_002332.2","57587682","57587795","exon","+","CDS","114"
"LRP1","4035","NP_002323.2","NM_002332.2","57587796","57588136","intron","+","-","341"
"LRP1","4035","NP_002323.2","NM_002332.2","57588137","57588286","exon","+","CDS","150"
"LRP1","4035","NP_002323.2","NM_002332.2","57588287","57588359","intron","+","-","73"
"LRP1","4035","NP_002323.2","NM_002332.2","57588360","57588482","exon","+","CDS","123"
"LRP1","4035","NP_002323.2","NM_002332.2","57588483","57588767","intron","+","-","285"
"LRP1","4035","NP_002323.2","NM_002332.2","57588768","57588884","exon","+","CDS","117"
"LRP1","4035","NP_002323.2","NM_002332.2","57588885","57589053","intron","+","-","169"
"LRP1","4035","NP_002323.2","NM_002332.2","57589054","57589182","exon","+","CDS","129"
"LRP1","4035","NP_002323.2","NM_002332.2","57589183","57589440","intron","+","-","258"
"LRP1","4035","NP_002323.2","NM_002332.2","57589441","57589563","exon","+","CDS","123"
"LRP1","4035","NP_002323.2","NM_002332.2","57589564","57589645","intron","+","-","82"
"LRP1","4035","NP_002323.2","NM_002332.2","57589646","57589786","exon","+","CDS","141"
"LRP1","4035","NP_002323.2","NM_002332.2","57589787","57589869","intron","+","-","83"
"LRP1","4035","NP_002323.2","NM_002332.2","57589870","57590060","exon","+","CDS","191"
"LRP1","4035","NP_002323.2","NM_002332.2","57590061","57590764","intron","+","-","704"
"LRP1","4035","NP_002323.2","NM_002332.2","57590765","57590948","exon","+","CDS","184"
"LRP1","4035","NP_002323.2","NM_002332.2","57590949","57591081","intron","+","-","133"
"LRP1","4035","NP_002323.2","NM_002332.2","57591082","57591167","exon","+","CDS","86"
"LRP1","4035","NP_002323.2","NM_002332.2","57591168","57591327","intron","+","-","160"
"LRP1","4035","NP_002323.2","NM_002332.2","57591328","57591447","exon","+","CDS","120"
"LRP1","4035","NP_002323.2","NM_002332.2","57591448","57591938","intron","+","-","491"
"LRP1","4035","NP_002323.2","NM_002332.2","57591939","57592126","exon","+","CDS","188"
"LRP1","4035","NP_002323.2","NM_002332.2","57592127","57592247","intron","+","-","121"
"LRP1","4035","NP_002323.2","NM_002332.2","57592248","57592453","exon","+","CDS","206"
"LRP1","4035","NP_002323.2","NM_002332.2","57592454","57592994","intron","+","-","541"
"LRP1","4035","NP_002323.2","NM_002332.2","57592995","57593183","exon","+","CDS","189"
"LRP1","4035","NP_002323.2","NM_002332.2","57593184","57593659","intron","+","-","476"
"LRP1","4035","NP_002323.2","NM_002332.2","57593660","57593808","exon","+","CDS","149"
"LRP1","4035","NP_002323.2","NM_002332.2","57593809","57594224","intron","+","-","416"
"LRP1","4035","NP_002323.2","NM_002332.2","57594225","57594318","exon","+","CDS","94"
"LRP1","4035","NP_002323.2","NM_002332.2","57594319","57594481","intron","+","-","163"
"LRP1","4035","NP_002323.2","NM_002332.2","57594482","57594598","exon","+","CDS","117"
"LRP1","4035","NP_002323.2","NM_002332.2","57594599","57594816","intron","+","-","218"
"LRP1","4035","NP_002323.2","NM_002332.2","57594817","57594936","exon","+","CDS","120"
"LRP1","4035","NP_002323.2","NM_002332.2","57594937","57595279","intron","+","-","343"
"LRP1","4035","NP_002323.2","NM_002332.2","57595280","57595402","exon","+","CDS","123"
